bctcb2020,cenblock20,comp2020ap,comp2010,comp2011,comp2012,comp2013,comp2014,comp2015,comp2016,comp2017,comp2018,comp2019,comp2020,comp2021,comp2022,comp2023,cenunits20,filed,approved,permitted,withdrawn,inactive
10013002000,360610013002000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10013002001,360610013002001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10013002002,360610013002002,57,0,0,0,0,0,0,0,0,0,0,57,0,0,0,768,0,0,184,0,0
10013002003,360610013002003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,0,0,0,0,0
10013002004,360610013002004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10013002005,360610013002005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10013002006,360610013002006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10013002007,360610013002007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10013002008,360610013002008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10013002009,360610013002009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10013003000,360610013003000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10013003001,360610013003001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,272,0,0
10013003002,360610013003002,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,12,0,0,1,0,0
10013003003,360610013003003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462,0,0,0,0,0
10013003004,360610013003004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
10013003005,360610013003005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,0,0,0,0
10013004000,360610013004000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10013004001,360610013004001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10013004002,360610013004002,0,0,0,0,0,0,0,0,0,0,-13,0,0,0,0,39,0,0,0,0,0
10013004003,360610013004003,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,329,0,0,0,0,0
10013004004,360610013004004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10013004005,360610013004005,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,411,0,0,0,0,-1
10013004006,360610013004006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10013004007,360610013004007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10013004008,360610013004008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
10013005000,360610013005000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10013005001,360610013005001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10013005002,360610013005002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10013005003,360610013005003,0,0,0,0,0,0,0,0,0,-5,0,0,209,0,0,2,0,0,0,0,0
10013005004,360610013005004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10014011000,360610014011000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,931,0,0,0,0,0
10014012000,360610014012000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10014012001,360610014012001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,940,0,0,64,0,0
10014021000,360610014021000,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,414,0,0,0,0,0
10014021001,360610014021001,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,222,0,0,0,0,0
10014021002,360610014021002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10014021003,360610014021003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10014021004,360610014021004,263,0,0,0,0,0,-5,0,0,0,0,263,0,0,0,1,0,0,0,-1,-4
10014021005,360610014021005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10014021006,360610014021006,0,0,0,0,0,0,-8,0,0,0,0,0,83,0,0,0,0,0,0,-5,-5
10014021007,360610014021007,0,0,0,0,0,0,0,0,0,0,0,0,0,117,378,183,0,0,1,0,0
10014021008,360610014021008,0,0,0,0,0,0,-27,0,211,0,0,0,0,0,0,215,0,0,0,0,-4
10014022000,360610014022000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10014022001,360610014022001,0,0,0,0,0,0,0,12,0,0,44,0,0,0,0,287,0,0,0,0,0
10014022002,360610014022002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10014022003,360610014022003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10014022004,360610014022004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10014022005,360610014022005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
10014022006,360610014022006,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,182,0,0,0,0,0
10014022007,360610014022007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,232,0,0
10014022008,360610014022008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0
10015010002,360610015010002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10015011000,360610015011000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10015011001,360610015011001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10015011002,360610015011002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10015011003,360610015011003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10015011004,360610015011004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10015011005,360610015011005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10015011006,360610015011006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10015011007,360610015011007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0
10015011008,360610015011008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10015011009,360610015011009,0,0,0,0,0,0,0,93,0,0,0,110,30,0,0,338,0,0,65,0,0
10015011010,360610015011010,0,0,0,0,168,0,0,87,0,0,0,0,0,0,0,358,0,0,0,0,0
10015011011,360610015011011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,9
10015011012,360610015011012,0,0,898,0,0,0,0,0,0,0,0,0,0,0,0,1056,0,0,0,0,0
10015011013,360610015011013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10015011014,360610015011014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,2,-2
10015011015,360610015011015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10015011016,360610015011016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0
10015011017,360610015011017,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,0,0,0,7
10015012000,360610015012000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10015012001,360610015012001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10015012002,360610015012002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1653,0,0,0,0,0
10015013000,360610015013000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10015013001,360610015013001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10015013002,360610015013002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10015013003,360610015013003,0,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,124,0,0,0,0,0
10015013004,360610015013004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10015013005,360610015013005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,0,0
10015013006,360610015013006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10015013007,360610015013007,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,82,0,0,0,0,-1
10015013008,360610015013008,0,0,0,40,0,0,0,0,0,0,6,0,0,0,0,116,0,0,8,-1,0
10015013009,360610015013009,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
10015013010,360610015013010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10015013011,360610015013011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10015013012,360610015013012,0,0,0,0,0,0,0,0,0,8,0,20,0,0,0,118,0,4,0,1,0
10015013013,360610015013013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10015013014,360610015013014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0
10015013015,360610015013015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10015013016,360610015013016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,0,0,0,0,0
10015021000,360610015021000,0,0,5,0,0,0,0,0,-18,16,-9,0,0,0,0,92,0,0,229,0,0
10015021001,360610015021001,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,235,0,0,0,0,0
10015021002,360610015021002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
10015021003,360610015021003,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
10015021004,360610015021004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,-2
10015022000,360610015022000,0,0,0,0,0,-16,-4,0,0,483,0,0,0,0,0,717,0,0,0,0,0
10015022001,360610015022001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10015022002,360610015022002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,0,0,0,0
10015022003,360610015022003,241,0,0,0,0,0,0,-1,0,0,0,241,0,0,0,370,0,0,0,10,0
10015022004,360610015022004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0
10015022005,360610015022005,0,0,0,0,0,0,0,-121,0,0,0,0,0,0,0,114,0,0,0,68,0
10015022006,360610015022006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10015022007,360610015022007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10015023000,360610015023000,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0
10015023001,360610015023001,0,0,0,0,0,0,-7,0,0,120,0,0,0,0,0,796,0,0,0,0,0
10015023002,360610015023002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
10015023003,360610015023003,0,0,221,416,0,0,0,0,0,0,0,0,0,0,0,540,0,0,364,91,91
10015024000,360610015024000,0,0,0,0,0,0,0,0,581,0,0,0,0,0,0,569,0,0,592,0,0
10015024001,360610015024001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,843,0,0,0,0,0
10015024002,360610015024002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10015024003,360610015024003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0
10015024004,360610015024004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10015024005,360610015024005,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,34,0,0,0,0,0
10015024006,360610015024006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0
10015025000,360610015025000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587,0,0,0,0,0
10015026000,360610015026000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10015026001,360610015026001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
10015027000,360610015027000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10015027001,360610015027001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10015027002,360610015027002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10015028000,360610015028000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10016001000,360610016001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10016001001,360610016001001,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,210,2,0,3,4,2
10016001002,360610016001002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,8,0,0
10016001003,360610016001003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10016001004,360610016001004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772,0,0,0,0,0
10016002000,360610016002000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,8
10016002001,360610016002001,0,4,0,0,0,0,0,0,0,-2,0,0,0,0,0,287,0,0,0,0,0
10016003000,360610016003000,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,273,0,0,0,0,0
10016003001,360610016003001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
10016003002,360610016003002,0,-8,0,0,0,0,0,0,83,0,0,0,0,0,0,181,0,0,0,0,0
10016003003,360610016003003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,0,26
10016004000,360610016004000,0,27,0,0,0,0,0,8,0,0,0,0,0,0,0,348,0,0,2,17,0
10016004001,360610016004001,0,0,4,0,1,0,0,0,1,0,0,0,0,0,0,215,0,0,0,0,8
10016004002,360610016004002,0,0,4,0,0,0,0,0,8,0,0,6,0,13,0,109,0,0,3,0,0
10016004003,360610016004003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10016005000,360610016005000,0,0,0,0,0,0,0,0,0,0,-22,0,0,0,0,223,0,8,0,0,49
10016005001,360610016005001,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,301,0,12,0,0,0
10016005002,360610016005002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0
10016005003,360610016005003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10016005004,360610016005004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10016005005,360610016005005,0,0,0,0,0,0,0,0,0,0,0,0,-51,0,0,1,0,0,0,0,0
10016005006,360610016005006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,0,0,0,0,0
10018001000,360610018001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0
10018001001,360610018001001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10018001002,360610018001002,0,0,0,2,0,0,0,15,5,0,0,0,0,0,0,253,0,-4,12,0,0
10018001003,360610018001003,0,0,0,0,-7,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0
10018001004,360610018001004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10018002000,360610018002000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10018002001,360610018002001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10018002002,360610018002002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10018002003,360610018002003,0,0,-3,0,0,1,0,0,0,-12,0,0,0,0,0,102,0,0,0,0,0
10018002004,360610018002004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10018002005,360610018002005,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,259,0,0,0,0,0
10018002006,360610018002006,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,79,0,0,18,0,0
10018002007,360610018002007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0,0,0,41
10018003000,360610018003000,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,3,0
10018003001,360610018003001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,1,0
10018003002,360610018003002,29,1,0,-6,0,0,0,0,0,0,-9,29,0,0,0,330,0,0,0,0,0
10018003003,360610018003003,0,0,0,0,0,0,4,1,0,7,0,0,0,0,0,171,0,2,0,0,0
10018003004,360610018003004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10018004000,360610018004000,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,205,0,0,0,0,0
10018004001,360610018004001,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0,0,0,0,102
10018005000,360610018005000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10018005001,360610018005001,8,0,0,-4,4,0,0,0,0,0,0,8,78,13,0,234,0,0,0,0,0
10018005002,360610018005002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10018005003,360610018005003,0,8,0,0,1,0,0,12,-2,0,0,0,0,0,0,170,0,0,0,0,-3
10018005004,360610018005004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10018005005,360610018005005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10018005006,360610018005006,0,0,0,0,0,0,0,0,0,0,-8,0,0,0,0,81,9,0,18,0,147
10018006000,360610018006000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,0,0,0,0
10018006001,360610018006001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,258,0,0,0,0,4
10018007000,360610018007000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10018007001,360610018007001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10018007002,360610018007002,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,219,0,0,0,1,0
10018007003,360610018007003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,0,0,0,0,0
10020001000,360610020001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,926,0,0,0,0,0
10020001001,360610020001001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10020001002,360610020001002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10020001003,360610020001003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10020002000,360610020002000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631,0,0,0,0,0
10020003000,360610020003000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,0,0,0,0
10020003001,360610020003001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10020003002,360610020003002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0
10021001000,360610021001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,6
10021001001,360610021001001,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,33,0,0,3,0,0
10021001002,360610021001002,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,94,0,0,5,0,1
10021001003,360610021001003,23,1,1,0,0,0,0,-4,13,0,0,23,0,0,0,225,0,0,0,0,90
10021001004,360610021001004,0,-15,84,-2,0,0,18,0,0,0,0,0,0,6,0,167,8,0,0,6,0
10021001005,360610021001005,0,0,0,0,0,0,0,3,4,0,13,0,0,0,0,212,0,0,0,0,0
10021001006,360610021001006,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,100,0,0,23,0,0
10021002000,360610021002000,0,0,0,0,0,0,-11,0,0,0,0,0,0,0,0,500,0,0,0,0,50
10021002001,360610021002001,24,0,0,0,0,0,0,0,0,0,0,24,0,0,0,25,0,0,0,0,0
10021002002,360610021002002,0,0,0,0,0,0,0,346,0,32,0,0,0,0,0,188,0,0,0,0,0
10021002003,360610021002003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10021002004,360610021002004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10021002005,360610021002005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,0,0,0,0,0
10021003000,360610021003000,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,361,0,0,0,0,-1
10021003001,360610021003001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,0,0,12,40,1
10021003002,360610021003002,0,0,0,0,0,0,0,0,0,0,1,-2,0,0,0,197,0,0,0,-6,1
10021003003,360610021003003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10021003004,360610021003004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10021003005,360610021003005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10021003006,360610021003006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10021003007,360610021003007,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,162,0,0,0,0,0
10021003008,360610021003008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10021004000,360610021004000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0
10021004001,360610021004001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,0,0,0,0,0
10021004002,360610021004002,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,167,0,0,0,0,0
10022011000,360610022011000,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0
10022011001,360610022011001,2,55,0,0,0,0,0,78,28,0,0,2,6,0,0,365,0,0,0,4,0
10022011002,360610022011002,0,0,0,0,0,0,0,0,37,0,0,0,0,0,6,295,0,0,0,0,14
10022012000,360610022012000,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,301,3,0,0,0,0
10022012001,360610022012001,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,342,0,0,12,0,0
10022013000,360610022013000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10022013001,360610022013001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478,0,0,0,0,0
10022014000,360610022014000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
10022014001,360610022014001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120,0,0,0,0,0
10022021000,360610022021000,7,0,1,-4,0,168,0,0,0,0,0,7,0,0,0,576,0,0,75,0,1
10022021001,360610022021001,0,0,9,0,0,0,0,0,0,0,0,0,0,10,0,527,0,0,-1,0,0
10022021002,360610022021002,0,5,0,0,0,2,0,0,0,0,0,0,45,0,0,203,0,0,0,0,0
10022021003,360610022021003,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0
10024000001,360610024000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10024001000,360610024001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529,0,0,0,0,0
10024001001,360610024001001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10024001002,360610024001002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,0,0,0,0
10024002000,360610024002000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10024002001,360610024002001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10024002002,360610024002002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10024003000,360610024003000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566,0,0,0,0,0
10024003001,360610024003001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463,0,0,0,0,0
10025001000,360610025001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,0,0,0,0,0
10025001001,360610025001001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10025002000,360610025002000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0
10025003000,360610025003000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0
10025003001,360610025003001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0
10025003002,360610025003002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10025003003,360610025003003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10025003004,360610025003004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10025003005,360610025003005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10025004000,360610025004000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,0,0,0,0,0
10025004001,360610025004001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,0,0,0,0,0
10025004002,360610025004002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0
10026011000,360610026011000,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,262,0,0,0,0,0
10026011001,360610026011001,0,0,0,0,0,0,0,0,2,0,0,0,0,-2,4,190,0,0,86,0,0
10026011002,360610026011002,0,0,0,14,0,0,3,45,0,0,0,0,0,0,0,389,0,0,0,0,0
10026012000,360610026012000,0,0,14,0,0,0,0,8,0,-4,0,0,0,0,0,386,0,0,5,0,0
10026012001,360610026012001,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,411,0,0,0,-3,0
10026021000,360610026021000,0,0,0,0,0,45,0,30,0,0,0,0,0,0,0,234,0,0,5,0,5
10026021001,360610026021001,0,0,0,78,0,0,2,0,0,0,8,0,0,0,0,382,-4,0,6,8,3
10026021002,360610026021002,0,0,0,0,0,0,0,0,0,110,0,0,-1,0,0,534,0,0,2,-3,0
10026022000,360610026022000,0,-2,0,0,0,0,0,0,7,0,0,0,0,5,0,561,0,0,10,0,0
10026023000,360610026023000,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,378,0,0,0,0,0
10026023001,360610026023001,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,366,1,0,0,0,0
10027001000,360610027001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
10027001001,360610027001001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,5
10027001002,360610027001002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10027001003,360610027001003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,0,0,0,1
10027001004,360610027001004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10027001005,360610027001005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,0,0,0,0,0
