bct2020,centract2020,comp2020ap,comp2010,comp2011,comp2012,comp2013,comp2014,comp2015,comp2016,comp2017,comp2018,comp2019,comp2020,comp2021,comp2022,comp2023,cenunits20,filed,approved,permitted,withdrawn,inactive
4114700,36081114700,0,1,1,1,1,0,-1,-3,1,0,3,0,0,0,0,,0,2,0,0,0
4115100,36081115100,-1,0,0,1,0,-1,-2,-1,1,0,-1,-1,0,1,0,,0,0,3,0,0
4115500,36081115500,2,0,3,2,0,-2,-1,1,4,0,-2,2,-1,0,0,,1,0,7,4,-1
4115700,36081115700,1,-1,1,9,28,4,0,2,1,-1,0,1,3,0,0,,42,-2,1,3,0
4115900,36081115900,0,0,-4,1,0,0,-15,0,-2,54,1,0,-1,2,1,,0,0,2,1,-2
4116100,36081116100,0,-1,0,0,18,0,4,1,0,-1,0,0,0,-1,-1,,24,23,75,0,172
4116301,36081116301,103,0,-1,0,0,1,-23,-6,1,0,107,103,34,14,1,,44,-7,227,116,27
4116302,36081116302,0,2,25,1,-7,0,0,0,12,1,1,0,0,11,0,,0,0,1,0,3
4116700,36081116700,0,1,0,11,-1,-4,1,6,12,3,3,1,-1,2,2,,0,0,50,28,6
4117100,36081117100,0,6,-2,-1,2,0,-2,11,0,1,0,0,-3,0,0,,0,0,1,2,-4
4117500,36081117500,0,30,15,1,3,2,0,3,3,11,0,0,23,2,1,,10,6,8,4,8
4118100,36081118100,1,10,1,21,-1,-3,0,3,7,-2,4,2,0,-1,0,,4,1,8,-2,1
4118500,36081118500,-1,0,8,-1,2,0,10,1,-2,17,1,1,0,11,0,,0,0,70,2,6
4118700,36081118700,0,5,0,3,2,-5,8,4,1,4,4,-2,6,5,0,,2,0,5,2,2
4118900,36081118900,5,1,2,4,6,-2,-1,1,-4,2,7,5,1,1,0,,2,0,14,11,1
4119100,36081119100,1,4,5,-1,2,-7,-1,6,2,8,8,2,11,6,-1,,3,3,17,15,2
4119300,36081119300,0,-2,3,0,1,1,1,-3,0,-4,5,2,4,4,1,,0,0,2,3,1
4119500,36081119500,0,2,0,4,0,0,-1,1,3,0,1,0,1,0,0,,0,0,2,0,0
4119900,36081119900,0,0,0,0,0,1,0,0,0,-1,0,0,2,0,0,,0,0,0,0,0
4120100,36081120100,14,2,3,-1,7,1,-3,1,2,-1,2,16,2,0,1,,9,3,1,4,3
4120300,36081120300,3,-2,1,4,1,0,-1,-1,0,4,-2,3,1,2,-1,,2,0,6,5,4
4120500,36081120500,3,4,-1,3,4,2,0,-8,-2,12,9,5,6,0,2,,0,0,9,13,-6
4120701,36081120701,1,-1,10,0,0,0,0,3,-2,-1,5,2,2,1,1,,0,0,3,-2,1
4120702,36081120702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
4121100,36081121100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
4121500,36081121500,7,7,1,4,3,4,8,2,4,3,8,9,1,8,1,,1,2,14,-4,6
4122300,36081122300,2,-1,3,3,9,7,-7,6,7,0,2,2,8,3,2,,6,0,17,-1,4
4122702,36081122702,0,-2,76,0,2,0,0,0,0,12,55,0,0,5,1,,5,0,96,1,3
4122703,36081122703,0,3,9,6,5,0,-1,-2,2,3,0,0,11,1,0,,0,0,1,0,1
4122704,36081122704,0,7,29,31,0,-1,0,36,10,1,-1,-5,10,1,-2,,865,0,33,11,0
4124100,36081124100,5,2,0,8,-1,3,6,2,3,0,6,7,0,4,3,,0,0,13,12,2
4124700,36081124700,1,-1,1,4,1,1,3,1,1,2,0,1,2,2,1,,1,0,3,0,2
4125700,36081125700,1,1,4,5,4,1,3,6,3,52,3,1,2,7,-1,,6,-1,7,58,10
4126500,36081126500,0,0,0,-1,0,0,0,2,0,0,1,1,0,0,0,,0,0,0,0,2
4126700,36081126700,0,1,1,0,1,0,-1,2,0,2,-1,4,204,3,-1,,1,1,4,2,5
4127700,36081127700,1,3,-6,-1,-1,-2,-2,0,-1,0,1,2,1,1,1,,3,5,8,1,10
4128300,36081128300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
4129102,36081129102,1,2,2,2,-1,0,0,1,5,0,-2,1,0,0,0,,1,0,5,1,3
4129103,36081129103,0,-1,0,1,0,0,0,0,1,0,0,0,0,0,0,,2,0,1,0,1
4129104,36081129104,0,0,0,-1,0,1,0,-1,0,1,0,0,0,0,0,,1,1,0,-1,0
4130100,36081130100,0,1,0,-1,1,1,0,1,-1,0,1,0,0,1,0,,0,0,3,1,0
4133300,36081133300,1,1,0,3,0,1,0,-1,0,1,0,1,0,0,-2,,1,0,0,0,0
4133900,36081133900,-1,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,,1,0,2,0,-1
4134100,36081134100,2,0,1,7,8,0,4,0,-1,0,3,2,1,3,0,,1,1,9,-2,4
4134701,36081134701,0,6,2,4,0,0,0,0,0,1,8,0,0,-1,0,,2,0,3,3,5
4134702,36081134702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
4136700,36081136700,1,1,1,-1,1,2,3,4,2,0,-1,2,11,-1,0,,1,2,12,-1,4
4137700,36081137700,10,18,16,7,9,5,15,8,3,8,8,12,0,12,14,,0,4,22,11,7
4138501,36081138501,0,1,3,1,3,-1,0,0,1,1,2,2,3,3,2,,2,3,4,4,1
4138502,36081138502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
4139900,36081139900,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,,0,0,2,0,0
4140300,36081140300,0,-1,1,0,0,0,0,-1,0,0,0,0,0,0,0,,0,1,0,0,0
4140901,36081140901,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,,1,1,1,0,0
4140902,36081140902,0,10,11,0,-1,0,1,-1,0,3,0,-1,0,2,0,,2,0,3,2,2
4141700,36081141700,1,7,3,1,36,5,0,-1,0,2,0,1,1,0,0,,0,0,4,3,2
4142900,36081142900,3,14,22,-1,0,3,0,-1,2,2,1,4,1,3,0,,0,0,18,5,21
4143500,36081143500,0,1,0,2,1,1,5,-1,2,0,3,15,0,2,0,,0,0,3,4,0
4144100,36081144100,1,0,0,0,0,0,0,1,5,0,1,1,2,0,0,,-1,0,1,0,0
4144700,36081144700,7,11,10,0,5,4,-1,-6,-2,8,6,7,2,6,-3,,6,0,18,6,55
4145101,36081145101,0,0,0,0,-3,6,2,0,0,2,4,1,0,1,0,,0,0,1,1,1
4145102,36081145102,0,6,1,7,1,0,2,-3,6,2,1,4,1,0,3,,7,4,14,2,2
4145900,36081145900,0,0,1,0,4,2,3,2,0,1,4,2,2,-1,1,,1,0,6,5,4
4146300,36081146300,0,0,2,1,0,1,2,1,-2,0,5,2,2,1,0,,0,0,0,-1,1
4146700,36081146700,0,0,10,-1,3,31,6,6,-2,4,1,0,6,0,0,,0,0,-2,7,1
4147100,36081147100,1,0,4,0,1,3,-2,4,3,2,-1,2,1,-1,2,,-1,38,9,8,2
4147900,36081147900,0,5,0,1,-1,3,3,-4,4,4,5,0,3,0,-1,,3,4,105,25,1
4148300,36081148300,0,3,0,1,-1,1,2,0,0,-1,0,1,0,3,2,,2,2,5,3,8
4150701,36081150701,0,1,0,3,2,0,-1,-1,4,0,2,-1,0,1,0,,1,0,7,3,4
4150702,36081150702,1,4,9,2,-1,0,-1,4,0,-4,-1,1,1,5,0,,2,2,10,0,3
4152901,36081152901,3,3,3,-1,4,1,4,7,-2,1,2,3,4,0,3,,1,2,25,3,11
4152902,36081152902,2,0,3,4,5,9,-3,-1,8,2,6,4,5,4,-1,,0,2,11,2,4
4155101,36081155101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
4155103,36081155103,0,0,0,0,1,-1,-1,4,-2,2,1,0,-1,1,-1,,0,-1,5,0,2
4155104,36081155104,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0,1,0,0,1
4156700,36081156700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,171
4157101,36081157101,1,1,-1,1,2,5,0,1,1,2,0,3,0,0,0,,1,-2,1,0,2
4157102,36081157102,1,2,3,1,-1,0,0,2,3,1,0,1,0,0,0,,2,4,9,-1,9
4157901,36081157901,1,-1,-1,0,1,1,-1,2,0,-1,1,0,2,-1,0,,7,2,2,0,2
4157902,36081157902,0,2,1,1,0,1,0,1,0,-2,-1,0,-1,0,2,,2,0,5,0,1
4157903,36081157903,-2,-1,-2,3,1,-1,0,-1,-1,1,1,-1,1,0,0,,0,0,13,0,0
4161700,36081161700,0,0,1,-2,4,4,1,0,1,1,0,0,1,0,0,,3,2,1,1,5
4162100,36081162100,1,7,6,0,3,4,4,1,-3,0,3,1,1,0,2,,3,0,9,4,6
5000300,36085000300,-1,6,4,0,0,0,-2,0,0,-1,0,-1,2,0,0,,71,20,120,31,29
5000600,36085000600,-2,5,0,-3,3,3,0,3,0,-2,5,-1,-1,0,0,,370,30,106,9,13
5000700,36085000700,0,-2,1,-1,1,0,0,0,0,0,0,0,0,0,0,,0,633,77,-4,0
5000800,36085000800,-1,7,7,4,8,3,16,3,-1,9,3,-1,10,5,5,,7,0,72,-2,1
5000900,36085000900,0,0,2,1,0,1,0,0,7,0,0,0,9,0,0,,0,3,14,18,0
5001100,36085001100,3,8,16,13,2,10,5,5,38,3,-6,5,11,2,0,,6,42,3,-2,18
5001700,36085001700,1,7,0,0,39,-1,2,0,0,-1,4,4,0,2,0,,0,0,0,2,31
5001800,36085001800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
5002001,36085002001,3,-1,0,7,3,0,0,4,0,1,0,4,13,2,2,,0,0,8,1,168
5002002,36085002002,4,-1,7,5,1,0,1,-2,6,4,2,4,0,2,0,,2,1,2,0,1
5002100,36085002100,-1,7,21,93,-8,0,1,572,66,-3,13,11,2,0,0,,469,9,363,214,601
5002700,36085002700,2,-3,6,0,0,8,0,0,0,-46,0,4,0,0,0,,12,4,10,17,23
5002900,36085002900,3,114,2,6,3,-2,3,0,3,0,5,5,1,9,0,,1,0,2,2,4
5003300,36085003300,0,0,6,-1,1,0,0,4,0,0,0,0,0,0,0,,2,0,11,0,14
5003600,36085003600,1,1,20,4,-1,5,14,-2,6,0,-1,-1,2,6,0,,0,0,11,-1,1
5003900,36085003900,0,1,0,0,-1,0,0,0,1,2,18,0,0,0,0,,1,0,3,0,1
5004001,36085004001,4,1,2,0,1,0,2,0,-1,11,-1,4,0,0,0,,0,0,6,0,2
5004002,36085004002,0,0,0,0,0,4,34,42,21,0,0,0,0,0,0,,0,0,0,0,0
5004003,36085004003,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,23
5004004,36085004004,2,0,3,2,0,0,5,11,6,-1,2,2,0,0,0,,3,-1,6,-1,5
5004700,36085004700,-1,113,3,0,0,1,0,0,-1,0,2,1,3,2,3,,12,4,32,6,14
5005000,36085005000,6,0,0,1,3,4,0,6,3,20,2,5,5,0,0,,5,2,6,1,2
5005901,36085005901,0,2,0,4,2,2,2,5,0,0,1,0,-1,0,0,,0,0,0,0,3
5005902,36085005902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
5006400,36085006400,0,4,0,5,2,2,0,1,1,2,3,1,4,-1,-1,,24,3,6,1,-8
5006700,36085006700,-1,1,0,-2,1,0,-1,0,0,-1,0,-1,4,1,0,,0,0,4,0,2
5007001,36085007001,0,10,6,-1,3,2,7,3,0,-2,0,3,1,7,2,,7,5,10,5,6
5007002,36085007002,-1,19,8,15,9,3,0,-4,-8,22,17,3,3,2,4,,2,2,25,10,6
5007400,36085007400,12,3,1,1,-2,-2,4,0,-2,10,16,11,-1,-1,0,,17,4,4,5,4
5007500,36085007500,3,2,0,-2,0,-1,-296,5,-1,1,3,3,4,0,2,,8,0,7,2,7
5007700,36085007700,6,2,0,0,0,0,3,8,2,5,-1,10,2,0,4,,7,4,1,7,7
5008100,36085008100,4,6,60,6,10,7,2,0,1,0,-1,4,0,0,0,,1,-1,2,1,-1
5009601,36085009601,0,2,0,2,0,4,7,-3,4,1,-3,2,3,-2,3,,3,4,7,6,2
5009602,36085009602,2,7,13,10,2,7,3,10,8,7,15,4,18,21,2,,2,0,14,1,8
5009701,36085009701,0,55,3,1,80,0,0,0,7,2,10,0,0,0,2,,0,0,8,16,0
5009702,36085009702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,-2
5010500,36085010500,0,0,5,4,5,-1,-3,3,-1,0,18,-1,2,4,-3,,26,2,14,-2,3
5011201,36085011201,2,6,18,4,-18,-3,7,8,-11,23,11,2,5,-3,4,,12,5,10,5,19
5011203,36085011203,7,5,13,18,-4,-4,15,-9,-33,64,18,14,4,-5,4,,34,3,20,29,0
5011204,36085011204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
5011401,36085011401,1,2,4,1,1,-1,3,0,0,-1,0,1,5,-2,0,,-1,0,13,0,2
5011402,36085011402,1,6,4,1,6,1,2,3,4,4,4,1,0,2,-1,,0,2,4,0,3
5012100,36085012100,-1,1,-1,-1,1,0,0,5,-2,7,1,-1,0,0,1,,0,0,-1,0,0
5012200,36085012200,1,4,0,4,-2,2,2,6,-3,5,16,3,2,0,0,,1,9,11,0,2
5012500,36085012500,0,0,1,0,0,1,-1,12,2,2,-1,0,1,0,-3,,4,-2,10,0,-1
5012804,36085012804,1,1,4,-4,-27,-2,0,3,14,17,6,4,-2,6,0,,23,7,11,3,14
5012805,36085012805,12,16,-2,2,-11,-49,-1,-1,1,1,0,11,0,2,0,,0,0,0,-53,-11
5012806,36085012806,6,0,-1,-33,4,-2,-2,2,1,1,3,7,1,0,0,,2,0,2,-4,-8
5013201,36085013201,2,0,-1,1,3,4,-2,1,0,-1,0,1,2,-2,0,,1,0,4,3,-2
5013203,36085013203,0,5,4,2,12,7,3,-1,3,5,-1,0,3,17,4,,0,1,5,0,2
5013204,36085013204,4,13,1,0,11,0,1,-1,1,-2,8,4,3,4,3,,1,0,1,3,-1
5013301,36085013301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
5013302,36085013302,-9,1,4,2,2,1,-1,1,-1,-4,0,-9,4,1,-6,,0,1,17,4,1
5013400,36085013400,8,4,1,11,1,1,-4,5,-1,0,13,10,11,8,3,,1,1,3,-1,5
5013800,36085013800,0,0,2,-1,2,2,-1,-4,3,4,12,5,9,2,7,,4,0,20,0,10
5014100,36085014100,0,0,0,4,0,0,1,0,2,0,6,-1,0,2,0,,0,0,7,1,2
5014604,36085014604,-1,9,7,3,1,5,5,3,4,3,-1,2,0,12,2,,1,8,2,4,2
5014605,36085014605,0,20,3,-2,3,0,1,0,6,0,5,0,0,-3,-2,,1,0,25,0,0
5014606,36085014606,7,0,2,1,0,2,-1,-1,0,1,2,11,1,0,0,,0,1,0,0,0
5014607,36085014607,2,1,0,0,0,-1,3,8,8,0,4,0,20,2,0,,0,0,0,0,0
5014608,36085014608,0,0,0,2,2,0,-1,1,1,3,4,0,-1,2,1,,0,0,0,0,4
5014700,36085014700,2,0,0,-1,1,0,-1,0,0,0,0,2,-1,-1,0,,1,0,1,0,23
5015100,36085015100,1,0,0,-2,0,1,7,2,1,2,0,1,0,0,0,,-3,4,4,2,2
5015400,36085015400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
5015601,36085015601,8,11,8,5,2,5,3,9,11,10,14,7,13,-1,12,,13,9,54,4,5
5015602,36085015602,1,10,1,0,2,-2,2,0,-2,1,4,0,-1,0,1,,2,0,1,0,0
5015603,36085015603,2,20,3,-1,7,9,0,-2,6,5,3,2,-4,5,4,,9,-1,14,9,252
5016901,36085016901,2,5,1,4,2,1,5,-1,1,0,8,2,0,0,0,,-2,0,1,-5,-4
5017005,36085017005,14,0,5,9,18,36,30,14,3,16,26,18,1,1,2,,17,6,23,3,33
5017007,36085017007,2,-1,45,26,28,20,9,0,0,0,4,5,4,0,0,,0,1,0,0,-1
5017009,36085017009,6,2,1,14,14,14,10,2,12,14,12,5,15,9,14,,4,1,11,2,5
5017011,36085017011,5,2,6,1,11,-3,4,12,4,3,-2,19,4,6,5,,5,13,11,-1,0
5017012,36085017012,3,0,1,0,10,1,5,5,6,1,-1,3,4,0,7,,0,0,0,2,2
5017013,36085017013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1
5017014,36085017014,6,6,1,0,0,0,4,3,6,6,5,5,10,12,6,,2,2,7,5,-2
5017015,36085017015,-1,14,4,4,0,-2,2,5,6,-1,6,3,3,0,0,,0,0,1,0,7
5017016,36085017016,0,0,-1,0,0,0,0,2,0,0,1,0,0,-1,0,,0,0,1,0,1
5017300,36085017300,0,0,0,5,-1,-2,10,0,0,0,0,0,0,3,0,,-1,0,4,0,0
5017600,36085017600,6,5,3,15,4,-3,-5,26,17,26,27,8,3,4,2,,0,4,25,3,75
5017701,36085017701,3,8,3,2,0,-2,-3,0,7,9,2,2,3,1,0,,6,4,6,1,15
5017702,36085017702,-1,0,0,0,0,-1,0,-1,-1,-1,-1,-1,3,11,5,,2,-1,7,-1,19
5018100,36085018100,5,5,1,3,8,3,0,16,7,160,-1,6,1,-2,-2,,5,3,30,8,209
5018701,36085018701,4,0,-1,0,0,2,0,-1,1,2,1,8,-1,4,13,,1,3,4,-1,11
5018703,36085018703,0,3,0,1,0,-1,-1,3,9,0,1,1,2,5,-1,,0,1,1,0,5
5018704,36085018704,0,0,1,1,0,0,0,1,0,1,0,0,13,0,1,,0,1,2,0,2
5018901,36085018901,2,0,5,12,2,5,0,9,1,8,4,4,9,9,3,,4,0,2,7,4
5018902,36085018902,0,7,3,1,6,1,4,-1,0,0,0,0,1,0,1,,-1,-4,1,0,-1
5019700,36085019700,0,1,1,3,0,-1,0,0,1,0,1,0,0,0,0,,0,2,0,0,0
5019800,36085019800,12,28,7,29,9,27,6,11,22,4,21,15,31,42,1,,16,10,32,10,14
5020100,36085020100,0,1,11,-1,0,0,0,-2,3,0,-1,0,4,-2,0,,7,2,7,1,2
5020701,36085020701,2,1,1,1,0,5,-1,53,16,53,40,2,5,-2,0,,0,1,0,30,1
5020702,36085020702,0,2,4,0,-3,4,0,5,3,-2,-4,0,10,48,2,,61,10,9,16,5
5020803,36085020803,3,26,55,43,75,50,45,33,33,31,7,4,17,14,4,,6,4,15,4,12
5020804,36085020804,9,13,18,4,13,23,15,-1,1,21,-2,12,6,-3,14,,3,0,31,1,6
5020805,36085020805,0,6,0,4,4,0,-4,4,2,-1,-2,0,13,8,10,,25,3,9,0,0
5020806,36085020806,0,10,4,18,8,-1,2,8,24,20,0,0,-1,0,3,,2,2,0,6,-1
5021300,36085021300,3,0,2,5,3,-1,1,5,2,1,3,3,1,0,5,,6,0,10,1,5
5022300,36085022300,2,1,13,0,3,2,6,6,1,1,7,3,7,-2,2,,8,4,11,-1,5
5022601,36085022601,1,-2,24,6,11,6,3,9,12,57,55,19,2,14,0,,28,0,19,0,15
5022602,36085022602,4,28,19,4,-2,-1,-3,6,-3,-1,-3,4,22,8,14,,9,0,27,4,145
5022801,36085022801,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,,0,0,0,0,0
5022802,36085022802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,-1,0,0,-1
5023100,36085023100,10,2,-1,2,3,16,4,5,4,13,7,10,4,3,-1,,2,5,15,-2,40
5023900,36085023900,1,1,6,2,7,3,1,0,1,2,0,0,6,0,-1,,5,0,5,3,1
5024401,36085024401,20,7,5,8,1,-3,-3,17,11,11,10,23,24,10,5,,1,4,22,6,13
5024402,36085024402,11,23,11,15,20,6,-2,17,12,21,0,15,8,8,6,,16,18,23,4,20
5024700,36085024700,0,0,2,0,2,1,2,2,1,-2,4,-1,2,-1,2,,6,0,0,0,0
5024800,36085024800,8,0,4,4,10,10,13,6,-1,-4,-2,7,11,14,12,,0,1,87,2,34
5025100,36085025100,0,1,-1,7,4,12,1,9,2,5,2,0,10,-3,0,,2,0,13,1,2
5027301,36085027301,7,1,-1,0,6,73,25,0,0,8,11,11,2,2,2,,0,0,6,1,1
5027302,36085027302,3,0,0,-1,-1,-1,0,5,22,-1,2,3,-1,2,0,,14,23,2,1,0
5027702,36085027702,0,0,0,0,-1,0,10,0,5,4,0,0,0,0,0,,0,0,0,0,0
5027704,36085027704,8,13,5,18,13,2,2,2,1,0,0,8,0,-2,8,,0,2,17,2,2
5027705,36085027705,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,,0,0,0,0,5
5027706,36085027706,-1,4,0,0,0,0,0,0,0,0,0,-4,0,0,0,,0,0,0,0,0
5027900,36085027900,3,1,4,2,3,-2,0,1,5,2,4,7,3,2,0,,3,-4,5,7,6
5029102,36085029102,5,-1,5,15,8,19,2,10,5,9,6,7,6,5,-2,,2,6,18,4,10
5029104,36085029104,-1,1,0,0,1,11,45,51,22,1,4,-2,0,0,-1,,0,2,4,0,201
5029105,36085029105,-1,0,2,4,0,0,2,-1,11,0,1,-1,6,8,0,,2,0,1,1,-13
5029106,36085029106,1,-1,0,0,0,0,0,0,0,0,-2,1,0,1,0,,1,-1,0,0,0
5030301,36085030301,1,0,0,0,0,0,1,0,0,0,0,1,0,7,5,,3,1,2,0,0
5030302,36085030302,0,0,0,0,3,2,0,-3,2,0,7,3,4,0,0,,1,0,0,0,1
5031901,36085031901,0,0,0,5,1,0,0,0,0,1,2,0,0,0,0,,2,0,6,0,2
5031902,36085031902,2,9,14,-4,1,-2,18,2,1,-4,17,11,1,-1,3,,4,0,9,1,4
5032300,36085032300,-1,-3,0,-1,0,0,0,0,0,-1,3,-2,1,-2,0,,0,0,-1,-1,1
5990100,36085990100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
