ProjectID,BuildingID,ReportingConstructionType,Borough,Block,Lot,BIN,HouseNumber,StreetName,CountedRentalUnits,CountedHomeownershipUnits,AllCountedUnits,TotalBuildingUnits,BaseSquareFootage,Stories,BBL,Community Board,Council District,Census Tract,NTA,Latitude,Longitude,Postcode
48132,28239,Preservation,,2065,26,1061579,801,ST NICHOLAS AVENUE,0,0,0,42,52854,6,1020650026,9,9,23501,MN04,40.827451,-73.94275,10031
48143,3615,Preservation,,2030,33,1060458,2488,ADAM C POWELL BOULEVARD,16,0,16,16,3983,6,1020300033,10,9,232,MN03,40.821307,-73.93933,10030
48143,4160,Preservation,,2034,3,1060550,2794,FREDERICK DOUGLASS BOULEVARD,13,0,13,13,4000,5,1020340003,10,9,234,MN03,40.825021,-73.940306,10039
48143,5781,Preservation,,2121,37,1062896,2110,AMSTERDAM AVENUE,13,0,13,13,3000,5,1021210037,12,7,24301,MN36,40.837571,-73.938603,10032
48143,5813,Preservation,,2112,14,1062675,2185,AMSTERDAM AVENUE,16,0,16,16,3750,6,1021120014,12,10,249,MN36,40.840085,-73.936743,10032
48254,316613,Preservation,,147,2,3000324,365,JAY STREET,0,0,0,18,5250,6,3001470002,2,33,11,BK38,40.692624,-73.987267,11201
48607,65790,Preservation,,2826,24,2007882,108,EAST 176 STREET,37,0,37,37,1631,6,2028260024,5,14,22701,BX41,40.848177,-73.909403,10453
48607,80080,Preservation,,2488,36,2003002,1175,GERARD AVENUE,43,0,43,43,2800,6,2024880036,4,16,197,BX63,40.834706,-73.920721,10452
48607,87863,Preservation,,2763,195,2006549,760,HUNTS POINT AVENUE,49,0,49,49,4801,6,2027630195,2,17,117,BX27,40.815899,-73.887239,10474
48607,92694,Preservation,,3225,91,2014940,2292,LORING PLACE NORTH,9,0,9,9,1391,4,2032250091,7,14,255,BX30,40.861515,-73.908539,10468
48608,23493,Preservation,,1721,3,1053389,244,LENOX AVENUE,10,0,10,10,1362,5,1017210003,10,9,200,MN11,40.806126,-73.946677,10027
48608,38692,Preservation,,1718,27,1053254,23,WEST 119 STREET,23,0,23,23,3246,7,1017180027,10,9,200,MN11,40.802978,-73.945924,10026
48608,39109,Preservation,,1907,8,1057707,157,WEST 122 STREET,4,0,4,4,850,5,1019070008,10,9,222,MN11,40.806495,-73.948428,10027
48608,39958,Preservation,,1954,55,1059392,410,WEST 128 STREET,56,0,56,56,8329,7,1019540055,9,9,21303,MN06,40.813098,-73.952169,10027
48608,40005,Preservation,,1913,40,1082693,116,WEST 129 STREET,9,0,9,9,1384,6,1019130040,10,9,224,MN03,40.81075,-73.944679,10027
48608,40005,Preservation,,1913,40,1082693,116,WEST 129 STREET,19,0,19,19,3219,6,1019130040,10,9,224,MN03,40.81075,-73.944679,10027
48608,40238,Preservation,,1916,25,1058098,111,WEST 131 STREET,4,0,4,4,792,5,1019160025,10,9,226,MN03,40.811856,-73.943381,10027
48621,100201,Preservation,,2524,20,2003443,919,OGDEN AVE,0,0,0,4,6308,5,2025240020,4,8,189,BX26,40.831043,-73.930457,10452
48621,120994,Preservation,,2521,1,2003337,127,WEST 170 STREET,0,0,0,40,39432,6,2025210001,4,16,211,BX26,40.840905,-73.92345,10452
48621,120999,Preservation,,2534,38,2003557,185,WEST 170TH STREET,0,0,0,21,18750,5,2025340038,4,16,201,BX26,40.841933,-73.925834,10452
48624,326470,Preservation,,1387,57,3037220,1619,LINCOLN PLACE,6,0,6,6,5035,3,3013870057,8,41,359,BK61,40.669323,-73.923268,11233
48624,330826,Preservation,,1987,71,3057109,25,MADISON STREET,8,0,8,8,7180,4,3019870071,3,35,229,BK69,40.683888,-73.95788,11238
48624,366365,Preservation,,1452,51,3039059,354,SARATOGA AVENUE,12,0,12,12,10460,4,3014520051,16,41,303,BK79,40.673578,-73.916764,11233
48624,376539,Preservation,,1466,67,3039390,1719,STERLING PLACE,16,0,16,16,12900,4,3014660067,16,41,363,BK79,40.670982,-73.921713,11233
48624,376543,Preservation,,1466,65,3039389,1725,STERLING PLACE,16,0,16,16,12900,4,3014660065,16,41,363,BK79,40.670971,-73.921543,11233
48624,376557,Preservation,,1470,29,3039434,1752,STERLING PLACE,31,0,31,31,16672,4,3014700029,16,41,361,BK79,40.670908,-73.92066,11233
48624,380356,Preservation,,3208,50,3072921,163,SUYDAM STREET,0,0,0,6,4098,3,3032080050,4,34,423,BK78,40.699528,-73.926288,11221
48625,232147,Preservation,,1504,14,3040499,518,DECATUR STREET,0,0,0,4,3096,4,3015040014,3,41,377,BK35,40.682777,-73.92176,11233
48625,338754,Preservation,,1817,36,3051316,184,MONROE STREET,0,0,0,20,15000,4,3018170036,3,36,245,BK75,40.685288,-73.952063,11216
48625,339245,Preservation,,1638,78,3044756,759,MONROE STREET,0,0,0,8,9000,4,3016380078,3,41,385,BK35,40.688297,-73.926048,11221
48625,362389,Preservation,,1368,1,3036296,1493,PARK PLACE,0,0,0,19,17493,4,3013680001,8,36,347,BK61,40.672194,-73.927548,11213
48625,849296,Preservation,,1381,36,3036924,1682-1700,STERLING PLACE,0,0,0,32,29150,,3013810036,8,41,359,BK61,40.671038,-73.923065,11233
48626,197987,Preservation,,1683,79,3047691,295A,BAINBRIDGE STREET,0,0,0,8,5785,4,3016830079,3,41,381,BK61,40.681681,-73.924862,11233
48626,214946,Preservation,,1208,47,3030115,96,BROOKLYN AVENUE,0,0,0,8,6768,3,3012080047,8,36,313,BK61,40.676691,-73.944303,11216
48626,359983,Preservation,,1508,6,3040760,233,RALPH AVENUE,0,0,0,2,3360,3,3015080006,3,41,379,BK35,40.681663,-73.92249,11233
48626,363723,Preservation,,1254,6,3032217,177,ROGERS AVENUE,0,0,0,8,8216,4,3012540006,8,35,31702,BK61,40.67131,-73.953136,11216
48632,5374,Preservation,,2218,42,1064729,541,ACADEMY STREET,0,0,0,24,3080,5,1022180042,12,10,291,MN01,40.862975,-73.922842,10034
48632,5376,Preservation,,2218,44,1064730,545,ACADEMY STREET,0,0,0,25,3400,5,1022180044,12,10,291,MN01,40.863016,-73.922868,10034
48632,5379,Preservation,,2218,48,1064732,553,ACADEMY STREET,0,0,0,25,3440,5,1022180048,12,10,291,MN01,40.863099,-73.922922,10034
48632,5381,Preservation,,2218,54,1064733,565,ACADEMY STREET,0,0,0,26,3440,5,1022180054,12,10,291,MN01,40.863222,-73.923001,10034
48634,5380,Preservation,,2218,50,1084223,557,ACADEMY STREET,0,0,0,26,3440,5,1022180050,12,10,291,MN01,40.86314,-73.922947,10034
48634,803993,Preservation,,2218,50,1080035,561,ACADEMY STREET,0,0,0,25,3440,5,1022180050,12,10,291,MN01,40.863181,-73.922976,10034
48638,33874,Preservation,,1041,47,1025181,330,WEST 51 STREET,109,0,109,109,2355,5,1010410047,4,3,133,MN15,40.763408,-73.986846,10019
48639,945946,New Construction,,2614,38,2004285,1191,BOSTON ROAD,0,0,0,155,10040,12,2026140038,3,16,185,BX35,40.829145,-73.902773,10456
48640,945034,New Construction,,2934,50,2128618,1351,BOSTON ROAD,0,0,0,43,3201,7,2029340050,3,16,151,BX35,40.832161,-73.898819,10456
48641,967101,New Construction,,2814,8,2212753,304,ECHO PLACE,0,0,0,55,4585,6,2028140008,5,15,381,BX41,40.849346,-73.90279,10457
48643,972670,New Construction,,2383,39,2000000,425,EAST 161 STREET,59,0,59,59,3597,9,2023830039,3,17,141,BX35,40.82398,-73.9131,10451
48644,948176,New Construction,,3070,8,2012032,600,EAST 181 STREET,0,0,0,108,9171,9,2030700008,6,15,373,BX17,40.850378,-73.890788,10457
48646,375,Preservation,,1691,2,1052997,1918,1 AVENUE,203,0,203,203,16998,14,1016910002,11,8,162,MN33,40.784985,-73.943444,10029
48647,976517,New Construction,,3696,7501,3425596,91,JUNIUS STREET,161,0,161,161,25039,6,3036967501,16,37,908,BK81,40.672816,-73.903776,11212
48650,11915,Preservation,,468,20,1006860,222,EAST 13 STREET,18,0,18,18,1418,3,1004680020,3,2,40,MN22,40.732307,-73.987,10003
48657,88527,Preservation,,2578,6,2003905,440,JACKSON AVENUE,0,0,0,49,10608,6,2025780006,1,8,35,BX39,40.810309,-73.910112,10455
48657,88530,Preservation,,2557,56,2003695,455,JACKSON AVENUE,0,0,0,60,13608,6,2025570056,1,8,37,BX39,40.810964,-73.909898,10455
48657,115745,Preservation,,2557,78,2003696,500,TRINITY AVENUE,0,0,0,69,15678,6,2025570078,1,8,35,BX39,40.812049,-73.91025,10455
48657,118659,Preservation,,2580,26,2003947,535,WALES AVENUE,0,0,0,10,2318,5,2025800026,1,8,35,BX39,40.812541,-73.907367,10455
48660,48245,Preservation,,3044,29,2011442,1991,BATHGATE AVENUE,0,0,0,15,3075,5,2030440029,6,15,395,BX01,40.848728,-73.89613,10457
48660,65832,Preservation,,2908,15,2009523,442,EAST 176 STREET,0,0,0,24,3888,4,2029080015,6,15,395,BX01,40.846264,-73.899621,10457
48660,65833,Preservation,,2908,17,2009524,446,EAST 176 STREET,0,0,0,24,3888,4,2029080017,6,15,395,BX01,40.846234,-73.899535,10457
48660,74399,Preservation,,2909,12,2009533,440,EAST TREMONT AVENUE,0,0,0,9,2880,4,2029090012,6,15,395,BX01,40.847235,-73.899128,10457
48660,119759,Preservation,,2917,6,2009562,1824,WASHINGTON AVENUE,0,0,0,8,2403,4,2029170006,6,15,395,BX01,40.845163,-73.899095,10457
48660,119798,Preservation,,3046,3,2011471,2028,WASHINGTON AVENUE,0,0,0,34,5925,6,2030460003,6,15,395,BX01,40.850043,-73.896359,10457
48676,42813,Preservation,,2118,46,1062802,515,WEST 159 STREET,0,0,0,15,0,5,1021180046,12,7,245,MN36,40.83437,-73.941703,10032
48676,42815,Preservation,,2118,48,1062803,517,WEST 159 STREET,0,0,0,20,0,5,1021180048,12,7,245,MN36,40.834386,-73.941747,10032
48676,42818,Preservation,,2118,50,1062804,521,WEST 159 STREET,0,0,0,20,0,5,1021180050,12,7,245,MN36,40.834422,-73.94183,10032
48677,58929,Preservation,,2329,83,2091147,485,COURTLANDT AVENUE,0,0,0,12,7000,4,2023290083,1,8,65,BX34,40.815108,-73.920214,10451
48677,58933,Preservation,,2329,72,2000874,515,COURTLANDT AVENUE,0,0,0,8,6400,4,2023290072,1,8,65,BX34,40.815649,-73.919967,10451
48677,806394,Preservation,,2329,83,2091145,483,COURTLANDT AVENUE,0,0,0,8,7000,4,2023290083,1,8,65,BX34,40.815073,-73.920228,10451
48677,806497,Preservation,,2329,83,2091148,357,EAST 146 STREET,0,0,0,8,9400,4,2023290083,1,8,65,BX34,40.814755,-73.92064,10451
48678,58930,Preservation,,2329,82,2000877,495,COURTLANDT AVENUE,0,0,0,4,5200,4,2023290082,1,8,65,BX34,40.815287,-73.92013,10451
48678,58944,Preservation,,2397,5,2001653,580,COURTLANDT AVENUE,0,0,0,10,9635,5,2023970005,1,17,65,BX34,40.817427,-73.919142,10451
48678,88544,Preservation,,2579,10,2003919,512,JACKSON AVENUE,0,0,0,8,4600,4,2025790010,1,8,35,BX39,40.812164,-73.909448,10455
48678,125023,Preservation,,2284,4,2000280,288,WILLIS AVENUE,0,0,0,7,7425,3,2022840004,1,8,39,BX39,40.81009,-73.922163,10454
48678,940965,Preservation,,2284,6,2000281,292,WILLIS AVENUE,0,0,0,3,3000,3,2022840006,1,8,39,BX39,40.810177,-73.922102,10454
48679,63048,Preservation,,2285,69,2000347,445,EAST 140 STREET,21,0,21,21,3300,5,2022850069,1,8,39,BX39,40.809775,-73.92043,10454
48679,63052,Preservation,,2285,67,2000346,451,EAST 140 STREET,20,0,20,20,3331,5,2022850067,1,8,39,BX39,40.809718,-73.920296,10454
48679,63053,Preservation,,2285,66,2000345,455,EAST 140 STREET,21,0,21,21,3331,5,2022850066,1,8,39,BX39,40.809679,-73.920206,10454
48679,63054,Preservation,,2285,64,2000344,461,EAST 140 STREET,20,0,20,20,3331,5,2022850064,1,8,39,BX39,40.809624,-73.920072,10454
48679,63055,Preservation,,2285,63,2000343,465,EAST 140 STREET,10,0,10,10,3300,5,2022850063,1,8,39,BX39,40.809586,-73.919982,10454
48679,63057,Preservation,,2285,61,2000342,471,EAST 140 STREET,11,0,11,11,3300,5,2022850061,1,8,39,BX39,40.809528,-73.919848,10454
48679,63059,Preservation,,2285,58,2000340,481,EAST 140 STREET,11,0,11,11,3300,5,2022850058,1,8,39,BX39,40.809435,-73.919624,10454
48681,340340,Preservation,,2835,2,3069873,512,MORGAN AVENUE,0,0,0,8,1400,4,3028350002,1,34,449,BK90,40.721661,-73.938486,11222
48681,375409,Preservation,,3031,13,3327900,18,STAGG STREET,0,0,0,10,1977,3,3030310013,1,34,511,BK90,40.708882,-73.94986,11206
48681,375410,Preservation,,3031,14,3327902,20,STAGG STREET,0,0,0,9,1977,3,3030310014,1,34,511,BK90,40.708887,-73.949791,11206
48681,375411,Preservation,,3031,15,,22 FRONT,STAGG STREET,0,0,0,9,1977,3,,,,,,,,
48683,18986,Preservation,,1610,9,1051500,21,EAST 104 STREET,0,0,0,36,4400,6,1016100009,11,8,168,MN33,40.792638,-73.951231,10029
48683,18990,Preservation,,1610,13,1051501,29,EAST 104 STREET,0,0,0,34,4400,6,1016100013,11,8,168,MN33,40.792536,-73.950992,10029
48685,317155,Preservation,,1835,7,3052414,346,JEFFERSON AVENUE,0,0,0,9,4000,4,3018350007,3,36,267,BK75,40.684014,-73.943612,11221
48685,330794,Preservation,,1818,86,3051446,223,MADISON STREET,0,0,0,8,3600,4,3018180086,3,36,249,BK75,40.684829,-73.949698,11216
48685,332710,Preservation,,1819,8,3051453,817,MARCY AVENUE,0,0,0,4,2000,3,3018190008,3,36,265,BK75,40.685624,-73.947256,11216
48685,346832,Preservation,,1827,60,3051874,456,NOSTRAND AVENUE,0,0,0,12,4000,4,3018270060,3,36,245,BK75,40.683432,-73.950196,11216
48685,346837,Preservation,,1832,50,3052225,466,NOSTRAND AVENUE,0,0,0,7,2757,4,3018320050,3,36,245,BK75,40.682987,-73.95011,11216
48685,381637,Preservation,,1820,4,3051468,351,TOMPKINS AVENUE,0,0,0,3,2500,4,3018200004,3,36,265,BK75,40.685771,-73.944382,11216
48686,32921,Preservation,,1033,6,1024937,351,WEST 42 STREET,0,0,0,308,8000,21,1010330006,4,3,121,MN15,40.757848,-73.991229,10036
48688,52798,Preservation,,2282,45,2091021,211S,BROWN PLACE,0,0,0,2,1235,2,2022820045,1,8,25,BX39,40.807338,-73.920472,10454
48688,62690,Preservation,,2282,75,2091035,405,EAST 137 STREET,0,0,0,2,2210,2,2022820075,1,8,25,BX39,40.808331,-73.923112,10454
48688,814505,Preservation,,2282,45,2091021,213F,BROWN PLACE,0,0,0,2,1220,2,2022820045,1,8,25,BX39,40.807382,-73.920443,10454
48688,814506,Preservation,,2282,45,2091021,215F,BROWN PLACE,0,0,0,2,2455,2,2022820045,1,8,25,BX39,40.807423,-73.920411,10454
48688,814507,Preservation,,2282,75,2091028,411,EAST 137 STREET,0,0,0,2,2470,2,2022820075,1,8,25,BX39,40.808232,-73.922877,10454
48688,814508,Preservation,,2282,75,2091029,413,EAST 137 STREET,0,0,0,2,2470,2,2022820075,1,8,25,BX39,40.808199,-73.922798,10454
48688,814509,Preservation,,2282,45,2091019,465S,EAST 137 STREET,0,0,0,2,2500,3,2022820045,1,8,25,BX39,40.807512,-73.921173,10454
48688,814510,Preservation,,2282,45,2091019,467S,EAST 137 STREET,0,0,0,2,2460,2,2022820045,1,8,25,BX39,40.807495,-73.921133,10454
48688,814511,Preservation,,2282,45,2091019,469S,EAST 137 STREET,0,0,0,2,1625,2,2022820045,1,8,25,BX39,40.807479,-73.921093,10454
48688,814512,Preservation,,2282,75,2091026,407,EAST 137 STREET,0,0,0,2,2470,2,2022820075,1,8,25,BX39,40.808298,-73.923032,10454
48688,814513,Preservation,,2282,75,2091027,409,EAST 137 STREET,0,0,0,2,2465,2,2022820075,1,8,25,BX39,40.808265,-73.922953,10454
48688,814514,Preservation,,2282,75,2091030,415,EAST 137 STREET,0,0,0,2,2470,2,2022820075,1,8,25,BX39,40.808149,-73.922686,10454
48688,814515,Preservation,,2282,75,2091031,417,EAST 137 STREET,0,0,0,4,3240,2,2022820075,1,8,25,BX39,40.808127,-73.922632,10454
48688,814516,Preservation,,2282,75,2091032,419,EAST 137 STREET,0,0,0,4,1180,3,2022820075,,,,,,,
48688,814518,Preservation,,2282,75,2091033,421,EAST 137 STREET,0,0,0,2,2470,2,2022820075,1,8,25,BX39,40.808009,-73.922354,10454
48688,814519,Preservation,,2282,75,2091034,423,EAST 137 STREET,0,0,0,2,2515,2,2022820075,1,8,25,BX39,40.807984,-73.922292,10454
48688,814520,Preservation,,2283,40,2091053,473,EAST 138 STREET,0,0,0,2,1200,2,2022830040,1,8,39,BX39,40.808195,-73.920702,10454
48688,814521,Preservation,,2283,40,2091036,475,EAST 138 STREET,0,0,0,2,1200,2,2022830040,1,8,39,BX39,40.808173,-73.920656,10454
48688,814522,Preservation,,2283,40,2091037,477,EAST 138 STREET,0,0,0,2,575,2,2022830040,1,8,39,BX39,40.808153,-73.920609,10454
48688,814523,Preservation,,2283,40,2091038,479,EAST 138 STREET,0,0,0,2,1120,2,2022830040,1,8,39,BX39,40.808134,-73.920562,10454
48688,814524,Preservation,,2283,40,2091039,481,EAST 138 STREET,0,0,0,2,1215,2,2022830040,1,8,39,BX39,40.808115,-73.920515,10454
48688,814525,Preservation,,2283,40,2091040,483,EAST 138 STREET,0,0,0,4,3250,2,2022830040,1,8,39,BX39,40.808093,-73.920468,10454
48688,814526,Preservation,,2283,40,2091041,485,EAST 138 STREET,0,0,0,4,1175,2,2022830040,1,8,39,BX39,40.807859,-73.919915,10454
48688,814528,Preservation,,2283,40,2091043,489,EAST 138 STREET,0,0,0,2,1240,2,2022830040,1,8,39,BX39,40.807815,-73.919811,10454
48688,814529,Preservation,,2283,40,2091044,491,EAST 138 STREET,0,0,0,2,1125,2,2022830040,1,8,39,BX39,40.807793,-73.919757,10454
48688,814530,Preservation,,2283,40,2091046,472F,EAST 139 STREET,0,0,0,2,1240,2,2022830040,1,8,39,BX39,40.808793,-73.920088,10454
48688,814531,Preservation,,2283,40,2091047,474F,EAST 139 STREET,0,0,0,2,1245,2,2022830040,1,8,39,BX39,40.808773,-73.920037,10454
48688,814532,Preservation,,2283,40,2091048,476F,EAST 139 STREET,0,0,0,4,1175,2,2022830040,1,8,39,BX39,40.808751,-73.91999,10454
48688,814533,Preservation,,2283,40,2091049,478F,EAST 139 STREET,0,0,0,2,1175,2,2022830040,1,8,39,BX39,40.808732,-73.91994,10454
48688,814534,Preservation,,2283,40,2091049,478A,EAST 139 STREET,0,0,0,2,3255,2,2022830040,1,8,39,BX39,40.808732,-73.91994,10454
48688,814535,Preservation,,2283,40,2091050,480F,EAST 139 STREET,0,0,0,2,1340,2,2022830040,1,8,39,BX39,40.80871,-73.919889,10454
48688,814536,Preservation,,2283,40,2091051,482F,EAST 139 STREET,0,0,0,2,1240,2,2022830040,1,8,39,BX39,40.808691,-73.919842,10454
48688,814537,Preservation,,2283,40,2091052,484F,EAST 139 STREET,0,0,0,2,1260,2,2022830040,1,8,39,BX39,40.808669,-73.919792,10454
48688,954143,Preservation,,2282,45,2114797,471,EAST 137 STREET,0,0,0,2,570,3,2022820045,1,8,25,BX39,40.807459,-73.92105,10454
48688,954320,Preservation,,2282,45,2114797,473,EAST 137 STREET,0,0,0,2,1200,3,2022820045,1,8,25,BX39,40.807443,-73.92101,10454
48688,954321,Preservation,,2282,45,2114797,475,EAST 137 STREET,0,0,0,2,1195,3,2022820045,1,8,25,BX39,40.807426,-73.920971,10454
48688,954324,Preservation,,2282,45,2114797,477,EAST 137 STREET,0,0,0,2,1240,3,2022820045,1,8,25,BX39,40.80741,-73.920931,10454
48690,744417,Preservation,,1020,20,5110130,160,HEBERTON AVENUE,0,0,0,43,11102,4,5010200020,1,49,207,SI28,40.636179,-74.131816,10302
48704,57040,Preservation,,2948,18,2009923,1795,CLINTON AVENUE,0,0,0,24,4410,5,2029480018,6,17,36902,BX17,40.842006,-73.892804,10457
48704,57048,Preservation,,2948,14,2009922,1805,CLINTON AVENUE,0,0,0,11,2234,5,2029480014,6,17,36902,BX17,40.842195,-73.892612,10457
48704,63982,Preservation,,2401,12,2001712,374,EAST 155 STREET,0,0,0,21,4375,5,2024010012,1,17,67,BX34,40.820428,-73.916901,10455
48704,806523,Preservation,,2400,15,2001690,384,EAST 154 STREET,0,0,0,31,6562,5,2024000015,1,17,67,BX34,40.819698,-73.916899,10455
48726,943722,New Construction,,6,7502,,18264,50 AVENUE,0,0,0,619,10357,37,,11,20,1417,QN48,40.744479,-73.792974,11365
48729,46169,Preservation,,3069,24,2011996,2091,ARTHUR AVENUE,55,0,55,55,66393,6,2030690024,6,15,37504,BX17,40.849109,-73.89177,10457
48729,57116,Preservation,,3098,50,2012772,2131,CLINTON AVENUE,28,0,28,28,34128,6,2030980050,6,15,371,BX17,40.848829,-73.886771,10457
48729,90293,Preservation,,3061,70,2011846,565,EAST 178 STREET,20,0,20,20,17028,5,2030610070,6,15,37504,BX17,40.847395,-73.89422,10457
48729,122170,Preservation,,2862,8,2008383,62,WEST TREMONT AVENUE,90,0,90,90,73531,6,2028620008,5,14,217,BX36,40.851489,-73.91178,10453
48730,118661,Preservation,,2580,24,2003946,539,WALES AVENUE,0,0,0,12,0,4,2025800024,1,8,35,BX39,40.812637,-73.907334,10455
48731,104337,Preservation,,2962,44,2010202,1409,PROSPECT AVENUE,11,0,11,11,16236,5,2029620044,3,16,151,BX35,40.832348,-73.896625,10459
48731,115690,Preservation,,2850,40,2008213,1770,TOWNSEND AVENUE,57,0,57,57,54122,6,2028500040,5,14,22701,BX41,40.847854,-73.911077,10453
48731,121087,Preservation,,2866,74,2008462,62,WEST 176 STREET,12,0,12,12,12408,3,2028660074,5,14,21502,BX36,40.848677,-73.914372,10453
48731,121088,Preservation,,2866,72,2008461,66,WEST 176 STREET,20,0,20,20,18395,5,2028660072,5,14,21502,BX36,40.848688,-73.914419,10453
48732,43250,Preservation,,2131,52,1063173,503,WEST 174 STREET,26,0,26,26,22000,5,1021310052,12,10,261,MN36,40.843693,-73.934474,10033
48733,386227,Preservation,,1159,4,3028779,665,VANDERBILT AVENUE,0,0,0,7,1716,4,3011590004,8,35,205,BK64,40.677068,-73.969064,11238
48735,1327,Preservation,,1785,27,1054590,2353,2 AVENUE,0,0,0,9,1616,5,1017850027,11,8,194,MN34,40.799822,-73.935691,10035
48735,20752,Preservation,,1751,44,1054106,70,EAST 127 STREET,0,0,0,17,1827,6,1017510044,11,9,206,MN03,40.806726,-73.938993,10035
48735,39110,Preservation,,1906,57,1057695,158,WEST 122 STREET,0,0,0,8,936,4,1019060057,10,9,220,MN11,40.806495,-73.948475,10027
48735,39419,Preservation,,1908,56,1057806,152,WEST 124 STREET,0,0,0,19,1885,5,1019080056,10,9,222,MN11,40.80771,-73.947448,10027
48746,353050,Preservation,,3738,1,3083921,277,PENNSYLVANIA AVENUE,0,0,0,16,3240,4,3037380001,5,42,1144,BK85,40.670934,-73.89561,11207
48752,110157,Preservation,,2600,131,2004084,490,SOUTHERN BOULEVARD,0,0,0,137,50500,5,2026000131,1,8,31,BX39,40.811082,-73.905693,10455
48753,89051,Preservation,,2504,36,2003035,941,JEROME AVENUE,0,85,85,85,114941,6,2025040036,4,8,189,BX26,40.830182,-73.928481,10452
48754,865282,Preservation,,2026,33,1085368,202,WEST 141 STREET,0,0,0,69,8775,6,1020260033,10,9,230,MN03,40.819312,-73.941463,10030
48755,72098,Preservation,,5000,1,2068251,855,EAST 233 STREET,0,0,0,108,9537,12,2050000001,12,12,430,BX62,40.89194,-73.852775,10466
48760,45408,Preservation,,2508,43,2003145,1001,ANDERSON AVENUE,0,0,0,22,4350,6,2025080043,4,8,189,BX26,40.832284,-73.927189,10452
48763,3607,Preservation,,2029,35,1060435,2472,ADAM C POWELL BOULEVARD,8,0,8,8,1450,5,1020290035,10,9,232,MN03,40.820755,-73.939732,10030
48763,4163,Preservation,,2045,74,1060834,2797,FREDERICK DOUGLASS BOULEVARD,8,0,8,8,2050,5,1020450074,10,9,259,MN03,40.825166,-73.940226,10039
48763,7470,Preservation,,2046,41,1060868,204,BRADHURST AVENUE,20,0,20,20,3944,5,1020460041,10,9,23502,MN03,40.827452,-73.939827,10039
